LocationTime,Suicide_val_TOT,Alcohol_val,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val,Work_Hour_Value_TOT
FIN-1994,27,8,0,0.0,0.0,0.0,2045,330.4413333333334,92.89533333333333,612.7285,111.40733333333333,41.7,0.023,0.048,0.048,0,22.7,1.469,31.503,9014.596,0.0,0,0,1671
FIN-1995,27,8,0,0.0,0.0,0.0,2090,345.119,114.17833333333331,676.767,139.39233333333334,44.1,0.02,0.047,0.054,0,24.0,1.457,28.843,8568.84,21.428,22,0,1677
FIN-1996,24,8,0,0.0,0.0,0.0,2119,361.662,120.262,712.817,146.88333333333333,42.4,0.021,0.051,0.066,0,22.4,1.48,28.669,8800.346,0.0,0,0,1675
FIN-1997,25,8,0,0.0,0.0,0.0,2162,376.5706666666667,122.54733333333331,741.2049999999999,150.89966666666666,42.4,0.027,0.051,0.065,0,24.1,1.42,26.557,8642.791,19.764,20,0,1671
FIN-1998,23,8,0,0.0,0.0,64.05,2203,391.5146666666666,122.64600000000002,765.3885,152.07766666666666,43.4,0.027,0.053,0.075,0,25.1,1.369,24.465,8374.072,0.0,0,0,1661
FIN-1999,23,8,0,0.0,0.0,66.275,2295,407.39933333333335,133.79466666666667,808.204,164.73666666666665,42.5,0.031,0.054,0.08,0,23.2,1.337,23.808,8486.292,18.022,18,0,1661
FIN-2000,22,8,26,32.614372,40.54805,67.15,2335,490.1880000000001,143.02266666666665,941.971,171.1256666666667,63.6,0.03,0.055,0.084,0,23.4,1.305,22.618,8510.169,0.0,0,0,1650
FIN-2001,23,9,0,0.0,0.0,68.125,2367,519.4573333333334,147.79233333333335,994.759,177.04866666666666,44.1,0.04,0.066,0.09,0,23.8,1.295,22.441,8644.33,17.309,18,0,1636
FIN-2002,21,9,0,0.0,0.0,68.075,2372,578.1123333333334,159.653,1104.4215000000002,191.502,45.3,0.042,0.065,0.083,0,23.4,1.323,23.192,9063.966,0.0,0,0,1628
FIN-2003,20,9,23,33.177582,42.862675,67.7,2364,600.0093333333333,161.68266666666668,1142.514,195.0,45.0,0.04,0.055,0.084,0,22.2,1.352,23.839,9480.781,18.451,19,0,1623
FIN-2004,20,9,22,34.184566,43.440392,67.65,2364,655.4196666666667,171.241,1243.3865,206.83833333333337,45.3,0.038,0.065,0.107,0,23.0,1.347,23.951,9876.956,0.0,0,0,1624
FIN-2005,18,10,21,34.629433,44.158085,68.375,2400,680.8556666666667,174.99633333333335,1290.894,213.07333333333332,49.2,0.034,0.066,0.109,0,21.8,1.286,23.926,10106.309,18.68,19,0,1613
FIN-2006,19,10,20,35.141739,44.494862,69.35,2443,736.9903333333333,179.44499999999996,1380.478,216.66166666666663,47.7,0.039,0.071,0.105,0,21.4,1.278,23.74,10391.758,0.0,0,0,1608
FIN-2007,18,10,19,36.357056,44.152626,70.3,2491,800.9206666666665,197.13966666666667,1506.5085,236.75133333333332,48.9,0.052,0.073,0.135,0,20.6,1.249,22.81,10469.172,18.014,18,0,1605
FIN-2008,19,10,18,36.583557,44.489677,71.05,2530,864.5786666666667,207.52966666666669,1626.059,252.79433333333336,48.8,0.052,0.076,0.129,0,20.4,1.397,23.323,10738.22,0.0,0,0,1601
FIN-2009,19,10,18,37.268574,44.704552,67.9,2457,876.1129999999999,207.02366666666668,1645.307,254.092,49.3,0.044,0.076,0.107,0,18.6,1.581,26.902,11331.512,21.641,22,0,1580
FIN-2010,17,9,17,38.146343,44.836487,67.15,2447,908.69,221.6653333333333,1718.2355,270.13366666666667,49.7,0.039,0.077,0.098,0,19.0,1.436,27.36,11837.52,0.0,0,91,1585
FIN-2011,16,9,16,39.318207,44.406101,68.0,2473,959.1693333333334,224.3306666666667,1803.7625,276.67266666666666,65.0,0.04,0.078,0.109,0,17.8,1.458,27.024,11934.631,21.507,22,91,1578
FIN-2012,15,9,15,39.661289,45.135994,68.45,2483,1015.3176666666668,226.75966666666667,1897.887,283.27366666666666,58.0,0.029,0.07,0.093,0,17.0,1.481,28.285,12258.114,0.0,0,91,1568
FIN-2013,16,9,14,40.545231,45.345337,68.075,2456,1050.5146666666667,239.81266666666667,1971.5205,297.16566666666665,49.9,0.046,0.078,0.078,0,15.8,1.477,29.398,12567.665,23.26,24,91,1560
FIN-2014,14,8,13,41.776676,44.730209,67.95,2447,1057.2596666666666,239.01866666666663,1982.768,297.91866666666664,52.1,0.036,0.079,0.066,0,15.4,1.477,30.121,12774.642,0.0,0,91,1558
FIN-2016,14,8,12,43.595264,44.312881,68.225,2448,1070.455,270.6513333333333,2056.466,333.85533333333336,56.0,0.033,0.068,0.05,0,15.0,1.49,30.449,13269.114,0.0,0,91,1555
FIN-2017,14,8,11,44.304253,43.799568,69.075,2473,1101.548,274.54366666666664,2112.2180000000003,339.9303333333333,67.6,0.036,0.072,0.063,0,13.0,1.341,29.626,13301.726,23.47,24,91,1548
FIN-2018,14,8,10,45.188133,43.885674,71.15,2539,1138.8173333333332,271.83566666666667,2169.7425000000003,341.0113333333333,55.0,0.035,0.072,0.072,0,14.0,0.096,29.275,0.0,0.0,0,91,1546
FIN-2019,13,8,9,45.93438,44.329529,72.0,2565,1166.2266666666667,260.9423333333333,2196.403,331.375,57.0,0.037,0.069,0.074,0,13.0,0.0,29.132,0.0,0.0,0,91,1538
FRA-1990,21,15,0,0.0,0.0,0.0,23064,396.9073333333333,61.064,733.5535,125.46166666666667,29.7,0.0,0.0,0.0,0,31.0,1.975,24.397,7755.037,0.0,0,0,1645
FRA-1991,21,15,49,15.144846,35.388546,0.0,23089,420.0526666666667,66.882,783.127,135.36499999999998,29.8,0.0,0.0,0.0,0,31.0,2.003,25.034,8000.778,0.0,0,0,1638
FRA-1992,21,15,45,15.980103,38.056831,0.0,22984,445.1913333333334,68.96966666666667,829.7924999999999,141.33700000000002,30.9,0.0,0.0,0.0,0,29.0,2.053,25.772,8327.162,0.0,0,0,1635
FRA-1993,22,14,0,0.0,0.0,0.0,22683,470.732,72.26266666666668,881.1709999999999,150.049,31.5,0.0,0.0,0.0,0,29.0,2.143,27.172,8686.598,0.0,0,0,1627
FRA-1994,21,14,42,17.80175,39.969631,0.0,22713,483.2793333333334,72.86999999999999,912.9415,158.68166666666667,30.5,0.0,0.0,0.0,0,28.0,2.167,27.212,8871.519,0.0,0,0,1623
FRA-1995,21,14,40,18.608873,40.45187,0.0,22914,582.9233333333334,57.644,1055.401,154.0103333333333,33.4,0.0,0.0,0.0,0,29.0,2.297,28.488,9448.71,0.0,0,0,1601
FRA-1996,19,14,0,0.0,0.0,0.0,22973,600.159,57.192,1089.6685,159.62,35.2,0.0,0.0,0.0,0,24.0,2.396,28.777,9645.085,0.0,0,0,1597
FRA-1997,19,14,40,20.023951,39.468616,0.0,23104,618.5366666666667,57.78900000000001,1123.178,163.58166666666668,33.4,0.0,0.0,0.0,0,28.0,2.328,28.645,9790.368,0.0,0,0,1596
FRA-1998,18,14,39,20.597754,40.124184,0.0,23520,640.1116666666667,59.199666666666666,1165.795,170.41833333333332,34.4,0.0,0.0,0.0,0,28.0,2.336,28.855,10178.59,0.0,0,0,1585
FRA-1999,18,14,38,21.456413,40.406479,0.0,24005,668.4689999999999,62.22866666666666,1220.4815,178.5186666666667,0.0,0.0,0.0,0.0,0,28.0,2.326,28.828,10462.66,0.0,0,0,1578
FRA-2000,18,13,37,21.58481,40.656166,0.0,24628,735.4580000000001,67.81566666666667,1348.557,196.91333333333333,36.2,0.0,0.0,0.0,0,30.0,2.653,27.705,10378.418,0.0,0,0,1558
FRA-2001,18,14,36,23.020861,40.846359,0.0,25098,785.1709999999999,72.99066666666667,1442.5,209.829,0.0,0.0,0.0,0.0,0,0.0,2.695,27.691,10502.365,24.896,27,0,1538
FRA-2002,18,13,35,23.98011,40.792923,0.0,25290,860.9113333333333,77.61433333333333,1581.019,226.4346666666667,37.5,0.0,0.0,0.0,0,0.0,2.799,28.409,10818.015,0.0,0,0,1504
FRA-2003,18,13,34,23.917387,41.304752,64.425,24704,831.4623333333334,77.85666666666667,1533.174,223.9873333333333,0.0,0.0,0.0,0.0,0,0.0,2.796,28.788,10974.641,25.887,28,0,1507
FRA-2004,18,13,34,24.383652,41.428524,64.225,24808,861.6899999999999,79.25233333333334,1590.5555000000002,232.014,34.7,0.0,0.0,0.0,0,0.0,2.829,28.862,11231.11,0.0,0,0,1531
FRA-2005,17,12,33,25.425774,41.384293,64.15,24984,885.1476666666666,82.89566666666667,1637.3945,239.782,0.0,0.0,0.0,0.0,0,27.5,2.961,28.825,11317.579,25.897,28,0,1532
FRA-2006,17,13,32,26.183411,41.245548,64.15,25150,915.219,110.90933333333334,1727.6205,269.86133333333333,49.0,0.0,0.0,0.0,0,0.0,3.276,28.431,11357.324,0.0,0,0,1515
FRA-2007,16,12,31,26.646099,41.821098,64.725,25586,949.554,117.47066666666667,1799.2714999999998,283.2933333333333,0.0,0.0,0.0,0.0,0,0.0,3.228,28.279,11499.153,25.553,28,0,1537
FRA-2008,16,12,30,27.233906,42.364265,65.3,25926,979.0433333333334,128.37566666666666,1869.927,300.90766666666667,39.2,0.0,0.0,0.0,0,0.0,3.248,28.52,11561.866,0.0,0,0,1543
FRA-2009,16,12,29,28.588057,41.666153,64.425,25674,1018.1653333333334,135.29066666666668,1946.065,312.54466666666667,0.0,0.0,0.0,0.0,0,0.0,3.434,31.021,12152.258,28.215,31,0,1531
FRA-2010,16,12,29,29.006897,41.759781,64.375,25730,1056.5193333333334,141.79933333333335,2028.1455,328.91066666666666,42.9,0.0,0.0,0.0,0,29.7,3.444,31.084,12353.279,0.0,0,90,1540
FRA-2011,16,12,28,29.767,41.847446,64.3,25758,1082.5266666666666,145.84666666666666,2086.4415000000004,341.7676666666667,0.0,0.0,0.0,0.0,0,0.0,3.472,30.776,12437.83,27.663,30,90,1546
FRA-2012,15,12,27,30.856123,41.67841,64.375,25804,1118.6736666666668,148.78799999999998,2155.3655,351.57,44.4,0.12,0.086,0.032,0,0.0,3.534,31.211,12591.526,0.0,0,90,1541
FRA-2013,14,11,25,32.105263,42.740952,64.375,25785,1271.874,156.80833333333334,2278.1845,280.2486666666667,0.0,0.114,0.078,0.035,0,0.0,3.579,31.705,12798.343,28.188,31,90,1526
FRA-2014,13,12,22,33.539047,43.779457,64.525,26376,1298.0026666666663,158.633,2319.1065,281.40166666666664,46.1,0.115,0.082,0.033,0,28.5,3.595,32.027,12988.71,0.0,0,90,1518
FRA-2015,13,11,22,34.085361,43.447037,64.7,26441,1314.0173333333332,156.451,2339.2985,278.8483333333333,49.0,0.113,0.083,0.031,0,29.4,3.58,31.791,12983.549,28.247,31,90,1519
FRA-2016,12,11,21,34.582485,43.525806,65.0,26579,1392.5086666666666,163.229,2469.8065,287.3626666666667,0.0,0.115,0.085,0.034,0,29.4,3.601,31.847,13100.009,0.0,0,90,1522
FRA-2017,12,11,21,35.213791,43.171093,65.55,26802,1416.1853333333336,166.42533333333333,2508.557,289.5196666666667,46.4,0.112,0.083,0.036,0,26.9,3.562,31.5,13208.095,27.809,31,90,1507
GBR-1990,8,9,0,0.0,0.0,0.0,26818,249.45,33.608000000000004,393.851,46.45066666666667,0.0,0.0,0.0,0.0,0,30.0,4.73,14.903,4317.599,0.0,0,0,1617
GBR-1991,8,9,0,0.0,0.0,0.0,26058,264.2583333333333,37.63433333333333,424.1415,51.836333333333336,49.0,0.0,0.0,0.0,0,0.0,5.634,16.385,4697.828,0.0,0,0,1614
GBR-1992,8,9,0,0.0,0.0,0.0,25435,289.681,40.44533333333334,468.318,55.864,50.0,0.0,0.0,0.0,0,29.0,6.192,17.821,5144.436,0.0,0,0,1582
GBR-1993,7,9,0,0.0,0.0,68.425,25088,309.964,41.27,500.8655,57.27966666666666,52.9,0.0,0.0,0.0,0,0.0,6.34,18.423,5456.402,0.0,0,0,1577
GBR-1994,7,9,0,0.0,0.0,68.925,25253,325.167,45.41133333333334,532.379,63.08599999999999,53.1,0.0,0.0,0.0,0,27.0,6.321,17.737,5425.354,0.0,0,0,1586
GBR-1995,7,9,0,0.0,0.0,69.55,25489,336.13166666666666,46.10166666666667,549.7935000000001,63.73066666666667,54.5,0.0,0.0,0.0,0,0.0,5.753,16.638,5201.686,0.0,0,0,1586
GBR-1996,7,9,0,0.0,0.0,70.05,25727,358.0466666666667,49.60466666666667,588.5649999999999,67.66333333333334,56.2,0.0,0.0,0.0,0,28.0,5.774,16.447,5274.554,0.0,0,0,1586
GBR-1997,7,10,40,22.560804,36.516476,71.0,26155,403.5973333333333,101.72433333333332,757.099,134.46866666666668,56.9,0.0,0.0,0.0,0,0.0,6.239,16.605,5513.148,15.522,20,0,1586
GBR-1998,7,9,39,23.779587,36.341915,71.45,26395,421.19000000000005,104.656,789.5455,138.50733333333332,57.7,0.0,0.0,0.0,0,27.0,6.067,17.027,5838.589,0.0,0,0,1581
GBR-1999,7,10,38,24.858973,36.741501,72.025,26691,453.9136666666666,108.016,845.545,143.11633333333333,57.9,0.0,0.0,0.0,0,0.0,6.205,16.843,5952.951,15.638,20,0,1572
GBR-2001,7,10,37,26.126522,36.721958,72.6,27711,562.5866666666667,113.529,1037.2795,162.26633333333334,61.6,0.0,0.0,0.0,0,27.0,6.606,17.713,6600.307,16.586,22,0,1562
GBR-2002,7,11,35,26.840527,37.412674,72.65,27944,632.6306666666666,114.119,1147.5890000000002,165.762,60.6,0.144,0.103,0.199,0,26.0,5.979,17.955,6832.989,0.0,0,0,1543
GBR-2003,6,11,34,27.998173,37.080341,72.775,28223,671.9776666666667,135.33666666666667,1238.6165,187.1,60.5,0.141,0.102,0.189,0,26.0,5.965,18.746,7316.784,17.797,22,0,1534
GBR-2004,7,11,33,29.338522,36.829922,72.975,28533,755.7379999999999,135.582,1366.5980000000002,188.66066666666663,61.8,0.131,0.096,0.178,0,25.0,5.758,19.323,7691.42,0.0,0,0,1533
GBR-2005,6,11,33,29.709032,37.12265,72.925,28853,766.513,125.202,1369.9165,180.09799999999998,60.5,0.138,0.102,0.169,0,24.0,5.895,19.276,7850.247,18.338,23,0,1544
GBR-2006,6,11,29,34.191841,36.709263,72.825,29140,827.3973333333333,134.91,1480.478,192.9213333333333,61.6,0.144,0.104,0.194,0,22.0,5.914,19.187,7967.287,0.0,0,0,1536
GBR-2007,6,11,27,35.536041,36.656673,72.7,29378,848.5746666666668,135.45066666666668,1515.137,194.85,60.8,0.141,0.109,0.19,0,21.0,5.228,19.723,8264.431,18.786,23,0,1541
GBR-2008,7,10,28,35.216167,36.424484,72.6,29627,895.0866666666667,147.243,1608.438,210.53833333333333,61.4,0.136,0.108,0.168,0,21.0,5.467,21.052,8639.637,0.0,0,0,1524
GBR-2009,6,10,26,36.984959,36.758167,70.9,29154,925.8133333333334,162.97233333333332,1672.27,222.36666666666665,61.3,0.121,0.101,0.144,0,21.0,5.942,23.185,9187.745,21.868,27,0,1516
GBR-2010,6,10,24,38.187191,36.87521,70.45,29227,952.3920000000002,169.84066666666666,1725.831,231.4953333333333,62.8,0.105,0.103,0.146,0,20.0,6.28,23.332,9341.001,0.0,0,92,1507
GBR-2011,7,9,23,39.412373,37.420158,70.325,29374,966.323,171.40233333333333,1752.784,235.533,61.7,0.102,0.097,0.133,0,20.0,6.313,23.09,9311.393,21.784,26,92,1515
GBR-2012,7,9,21,40.977753,37.107475,70.975,29694,994.427,180.06866666666667,1812.0315,246.92766666666668,61.9,0.104,0.098,0.134,0,20.0,6.42,23.194,9445.708,0.0,0,92,1531
GBR-2013,7,9,20,41.891979,37.258495,71.55,30041,1005.264,185.0163333333333,1838.739,253.89466666666667,62.1,0.099,0.098,0.135,0,19.0,6.274,22.37,9254.28,21.002,25,92,1533
GBR-2014,7,9,20,42.217449,36.947582,72.875,30752,1030.1483333333333,190.09166666666667,1884.381,259.439,61.7,0.11,0.097,0.131,0,19.0,6.119,21.864,9203.252,0.0,0,92,1542
GBR-2015,7,9,20,44.197987,35.419685,73.675,31285,1040.784666666667,194.1823333333333,1907.7875,264.407,62.9,0.112,0.1,0.138,0,17.8,6.134,21.509,9183.817,19.806,24,92,1525
GBR-2016,7,9,19,45.766762,34.980217,74.375,31745,1087.536,201.22766666666664,1984.918,269.076,61.4,0.118,0.101,0.142,0,16.1,5.844,20.845,9001.392,0.0,0,92,1541
GBR-2017,7,9,18,45.744305,35.424564,75.0,32060,1105.943,209.59666666666664,2034.3565,283.6283333333334,64.3,0.129,0.106,0.153,0,16.8,6.412,20.473,8942.152,18.604,23,92,1535
GBR-2018,8,9,20,45.781677,33.510891,75.625,32443,1136.3283333333331,219.55066666666664,2099.683,296.7936666666667,63.3,0.124,0.106,0.149,0,16.6,0.0,20.291,0.0,0.0,0,92,1536
GBR-2019,8,9,19,47.189125,32.871109,76.175,32794,1189.122,229.00566666666668,2197.669,309.32366666666667,64.2,0.141,0.11,0.155,0,15.8,0.0,20.616,0.0,0.0,0,92,1537
GBR-2020,8,9,18,49.39045,32.259743,75.4,32508,1416.8246666666666,214.423,2515.339,293.4013333333333,0.0,0.119,0.104,0.131,0,14.5,0.0,0.0,0.0,0.0,0,92,1363
GRC-1990,3,10,66,10.545712,23.439163,0.0,3713,158.71599999999998,0.0,389.865,134.52700000000002,0.0,0.0,0.0,0.0,0,0.0,1.987,15.721,3600.576,0.0,0,0,1975
GRC-1991,3,10,64,10.997955,24.625525,0.0,3628,163.01833333333332,0.0,401.009,137.6543333333333,0.0,0.0,0.0,0.0,0,0.0,1.823,15.178,3553.818,0.0,0,0,2004
GRC-1992,3,10,63,12.241859,24.208183,0.0,3680,184.45766666666668,0.0,447.0915,146.93666666666667,0.0,0.0,0.0,0.0,0,0.0,1.799,15.389,3602.068,0.0,0,0,2031
GRC-1993,4,10,60,12.991105,26.042467,0.0,3715,205.65633333333332,0.0,504.3765,163.997,0.0,0.0,0.0,0.0,0,0.0,1.792,16.233,3718.39,0.0,0,0,2051
GRC-1994,3,10,58,13.89668,27.406475,0.0,3786,213.84666666666664,0.0,574.2900000000001,202.34666666666664,0.0,0.0,0.0,0.0,0,0.0,1.831,16.259,3781.475,0.0,0,0,2018
GRC-1995,3,10,57,14.274186,28.269852,0.0,3820,228.911,0.0,599.6999999999999,204.1643333333333,0.0,0.0,0.0,0.0,0,0.0,1.83,16.6,3931.434,0.0,0,0,2000
GRC-1996,3,9,55,15.142701,29.026226,0.0,3868,242.14166666666668,0.0,620.959,205.2193333333333,0.0,0.0,0.0,0.0,0,0.0,1.811,17.011,4125.903,0.0,0,0,1999
GRC-1997,3,9,54,15.622277,29.918621,0.0,3853,250.9453333333333,0.0,648.395,214.651,0.0,0.0,0.0,0.0,0,0.0,1.78,16.912,4264.805,0.0,0,0,1998
GRC-1998,3,9,52,16.878386,30.953918,55.975,4017,255.09000000000003,0.0,668.0649999999999,223.62,0.0,0.0,0.0,0.0,0,37.6,1.833,17.461,4549.259,0.0,0,0,1998
GRC-1999,3,9,52,17.338158,30.417767,55.9,4031,273.65,0.0,699.039,225.70966666666664,0.0,0.0,0.0,0.0,0,0.0,1.854,17.973,4808.085,0.0,0,0,1995
GRC-2000,3,8,50,17.672335,31.615318,56.45,4088,313.40366666666665,0.0,712.8304999999999,195.15066666666667,0.0,0.0,0.0,0.0,0,35.0,0.045,17.768,4919.568,0.0,0,0,1997
GRC-2001,3,8,49,18.067701,32.161682,56.325,4202,381.117,0.0,854.4585000000001,221.8553333333333,0.0,0.0,0.0,0.0,0,0.0,0.061,18.637,5345.316,0.0,0,0,1991
GRC-2002,2,8,48,18.793383,33.047863,57.375,4264,415.0143333333333,0.0,979.6815,271.43966666666665,0.0,0.0,0.0,0.0,0,0.0,0.059,18.359,5452.391,0.0,0,0,1984
GRC-2003,3,8,46,19.299871,34.24762,58.5,4353,430.444,272.511,1028.5515,288.59066666666666,0.0,0.0,0.0,0.0,0,0.0,0.086,18.178,5697.748,0.0,0,0,1982
GRC-2004,3,9,43,21.286716,35.362972,59.075,4389,431.6473333333333,286.87,1054.4485,304.6513333333333,0.0,0.125,0.101,0.184,0,38.6,0.088,18.309,6014.444,0.0,0,0,1974
GRC-2005,3,9,42,21.472097,36.241695,59.625,4443,466.83400000000006,282.97533333333337,1101.0795,300.552,0.0,0.143,0.112,0.175,0,0.0,0.119,19.534,6436.351,0.0,0,0,2025
GRC-2006,3,8,40,22.428827,36.81813,60.55,4527,495.1960000000001,289.72266666666667,1155.667,308.582,57.7,0.152,0.114,0.151,0,40.0,0.607,19.379,6725.913,0.0,0,0,2014
GRC-2007,2,8,39,22.893152,37.184578,60.875,4563,534.9646666666666,289.05833333333334,1216.9345,309.65833333333336,0.0,0.156,0.123,0.144,0,0.0,0.599,20.135,7198.502,0.0,0,0,2001
GRC-2008,3,8,38,23.535585,37.771439,61.425,4610,604.2016666666667,297.85033333333337,1337.1475,320.56333333333333,58.3,0.161,0.119,0.133,0,39.7,0.858,21.571,7665.843,0.0,0,0,1996
GRC-2009,3,8,38,23.656685,37.838215,60.675,4555,647.8986666666667,279.785,1372.4925,300.33866666666665,55.8,0.156,0.121,0.131,0,31.9,0.88,23.912,8110.871,21.91,22,0,1972
GRC-2010,3,8,37,24.744848,37.991489,58.85,4389,623.8753333333333,255.8563333333333,1308.1025000000002,281.35066666666665,0.0,0.156,0.132,0.156,0,0.0,1.113,24.806,7943.089,0.0,0,74,1931
GRC-2011,4,7,35,26.112072,38.442711,54.85,4054,525.3576666666667,249.14133333333336,1149.392,272.74833333333333,0.0,0.201,0.158,0.073,0,0.0,1.144,25.988,7572.777,21.904,22,74,1950
GRC-2012,4,7,34,26.719267,39.063248,50.425,3694,496.7733333333333,228.82,1077.231,253.6193333333333,0.0,0.208,0.158,0.065,0,0.0,1.098,27.021,7338.539,0.0,0,74,1989
GRC-2013,4,7,32,27.423178,39.771641,48.475,3513,454.4923333333333,247.006,1048.1470000000002,271.5913333333333,0.0,0.188,0.161,0.083,0,0.0,1.222,25.249,6683.317,21.366,22,74,1996
GRC-2014,4,7,31,28.105659,40.160664,49.225,3536,406.5476666666666,262.75166666666667,1009.494,290.56233333333336,56.2,0.191,0.156,0.084,0,27.3,1.137,25.309,6793.834,0.0,0,74,1949
GRC-2015,4,6,29,29.057495,41.162418,50.7,3610,434.5146666666667,267.9943333333333,1065.577,297.2176666666667,0.0,0.189,0.161,0.077,0,0.0,1.071,25.382,6828.481,21.38,22,74,1934
GRC-2016,4,6,28,30.231607,41.418648,51.775,3673,484.2806666666667,270.658,1133.3545,302.6066666666667,0.0,0.176,0.156,0.079,0,0.0,1.002,25.58,6897.197,0.0,0,74,1942
GRC-2017,4,6,27,31.027514,41.681881,53.225,3752,476.1746666666666,275.1766666666667,1129.4895,308.74566666666664,0.0,0.159,0.135,0.072,0,0.0,0.979,24.658,6762.01,20.254,21,74,1946
GRC-2018,4,6,26,31.739904,41.629566,54.525,3827,478.2313333333333,291.38466666666665,1161.408,328.29766666666666,0.0,0.139,0.131,0.075,0,0.0,0.0,24.13,0.0,0.0,0,74,1961
GRC-2019,4,6,26,31.890486,42.06601,56.125,3911,503.9493333333333,275.6213333333333,1178.8885,314.2296666666667,57.2,0.144,0.122,0.072,0,24.9,0.0,24.021,0.0,0.0,0,74,1916
HRV-1990,27,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
HRV-1991,25,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
HRV-1992,26,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
HRV-1993,24,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
HRV-1994,25,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
HRV-1995,21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1923
HRV-1996,24,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1923
HRV-1997,23,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1923
HRV-1998,25,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1923
HRV-1999,24,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1923
HRV-2000,24,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1921
HRV-2001,19,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1922
HRV-2002,20,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1922
HRV-2003,19,13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1923
HRV-2004,19,13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1925
HRV-2005,19,11,0,0.0,0.0,0.0,0,333.745,52.00966666666667,532.6034999999999,54.65733333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1925
HRV-2006,17,11,0,0.0,0.0,0.0,0,367.3183333333333,57.01866666666666,592.3610000000001,60.922,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1927
HRV-2007,17,12,0,0.0,0.0,0.0,0,433.109,61.938,699.6005,66.62433333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1929
HRV-2008,17,12,0,0.0,0.0,0.0,0,469.0946666666666,80.226,779.1265,83.65633333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1931
HRV-2009,17,12,0,0.0,0.0,0.0,0,471.1276666666667,76.08066666666666,780.1750000000001,82.32266666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1927
HRV-2010,16,10,0,0.0,0.0,0.0,0,475.65333333333336,77.693,785.005,81.01633333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1941
HRV-2011,15,11,0,0.0,0.0,0.0,0,428.3006666666667,66.47866666666667,756.0699999999999,109.07933333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1939
HRV-2012,17,10,0,0.0,0.0,0.0,0,448.021,64.863,777.9845,103.96866666666664,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1922
