"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","EMP","MEN","THND_PER","Q","2015-Q3",1352.574,
"SVK","EMP","MEN","THND_PER","Q","2015-Q4",1360.489,
"SVK","EMP","MEN","THND_PER","Q","2016-Q1",1369.181,
"SVK","EMP","MEN","THND_PER","Q","2016-Q2",1378.54,
"SVK","EMP","MEN","THND_PER","Q","2016-Q3",1381.229,
"SVK","EMP","MEN","THND_PER","Q","2016-Q4",1383.95,
"SVK","EMP","MEN","THND_PER","Q","2017-Q1",1382.139,
"SVK","EMP","MEN","THND_PER","Q","2017-Q2",1382.161,
"SVK","EMP","MEN","THND_PER","Q","2017-Q3",1385.268,
"SVK","EMP","MEN","THND_PER","Q","2017-Q4",1391.133,
"SVK","EMP","MEN","THND_PER","Q","2018-Q1",1399.755,
"SVK","EMP","MEN","THND_PER","Q","2018-Q2",1412.623,
"SVK","EMP","MEN","THND_PER","Q","2018-Q3",1420.471,
"SVK","EMP","MEN","THND_PER","Q","2018-Q4",1421.151,
"SVK","EMP","MEN","THND_PER","Q","2019-Q1",1424.41,
"SVK","EMP","MEN","THND_PER","Q","2019-Q2",1420.705,
"SVK","EMP","MEN","THND_PER","Q","2019-Q3",1414.381,
"SVK","EMP","MEN","THND_PER","Q","2019-Q4",1409.605,
"SVK","EMP","MEN","THND_PER","Q","2020-Q1",1405.002,
"SVK","EMP","MEN","THND_PER","Q","2020-Q2",1387.306,
"SVK","EMP","MEN","THND_PER","Q","2020-Q3",1379.536,
"SVK","EMP","MEN","THND_PER","Q","2020-Q4",1374.756,
"SVK","EMP","MEN","THND_PER","Q","2021-Q1",1354.178,
"SVK","EMP","MEN","THND_PER","Q","2021-Q2",1353.987,
"SVK","EMP","MEN","THND_PER","Q","2021-Q3",1363.595,
"SVK","EMP","MEN","THND_PER","Q","2021-Q4",1367.54,
"SVK","EMP","MEN","THND_PER","Q","2022-Q1",1374.345,
"SVK","EMP","MEN","THND_PER","Q","2022-Q2",1385.218,
"SVK","EMP","MEN","THND_PER","Q","2022-Q3",1384.391,
"SVK","EMP","TOT","THND_PER","Q","1993-Q2",2085.657,
"SVK","EMP","TOT","THND_PER","Q","1993-Q3",2085.376,
"SVK","EMP","TOT","THND_PER","Q","1993-Q4",2089.158,
"SVK","EMP","TOT","THND_PER","Q","1994-Q1",2116.682,
"SVK","EMP","TOT","THND_PER","Q","1994-Q2",2106.059,
"SVK","EMP","TOT","THND_PER","Q","1994-Q3",2107.701,
"SVK","EMP","TOT","THND_PER","Q","1994-Q4",2110.458,
"SVK","EMP","TOT","THND_PER","Q","1995-Q1",2118.093,
"SVK","EMP","TOT","THND_PER","Q","1995-Q2",2138.143,
"SVK","EMP","TOT","THND_PER","Q","1995-Q3",2155.036,
"SVK","EMP","TOT","THND_PER","Q","1995-Q4",2175.829,
"SVK","EMP","TOT","THND_PER","Q","1996-Q1",2204.094,
"SVK","EMP","TOT","THND_PER","Q","1996-Q2",2222.384,
"SVK","EMP","TOT","THND_PER","Q","1996-Q3",2237.728,
"SVK","EMP","TOT","THND_PER","Q","1996-Q4",2235.393,
"SVK","EMP","TOT","THND_PER","Q","1997-Q1",2220.437,
"SVK","EMP","TOT","THND_PER","Q","1997-Q2",2210.101,
"SVK","EMP","TOT","THND_PER","Q","1997-Q3",2198.329,
"SVK","EMP","TOT","THND_PER","Q","1997-Q4",2194.534,
"SVK","EMP","TOT","THND_PER","Q","1998-Q1",2201.597,
"SVK","EMP","TOT","THND_PER","Q","1998-Q2",2206.719,
"SVK","EMP","TOT","THND_PER","Q","1998-Q3",2196.865,
"SVK","EMP","TOT","THND_PER","Q","1998-Q4",2188.818,
"SVK","EMP","TOT","THND_PER","Q","1999-Q1",2163.611,
"SVK","EMP","TOT","THND_PER","Q","1999-Q2",2138.388,
"SVK","EMP","TOT","THND_PER","Q","1999-Q3",2121.046,
"SVK","EMP","TOT","THND_PER","Q","1999-Q4",2104.955,
"SVK","EMP","TOT","THND_PER","Q","2000-Q1",2102.566,
"SVK","EMP","TOT","THND_PER","Q","2000-Q2",2094.094,
"SVK","EMP","TOT","THND_PER","Q","2000-Q3",2098.702,
"SVK","EMP","TOT","THND_PER","Q","2000-Q4",2111.239,
"SVK","EMP","TOT","THND_PER","Q","2001-Q1",2114.019,
"SVK","EMP","TOT","THND_PER","Q","2001-Q2",2124.249,
"SVK","EMP","TOT","THND_PER","Q","2001-Q3",2125.951,
"SVK","EMP","TOT","THND_PER","Q","2001-Q4",2120.181,
"SVK","EMP","TOT","THND_PER","Q","2002-Q1",2116.57,
"SVK","EMP","TOT","THND_PER","Q","2002-Q2",2115.602,
"SVK","EMP","TOT","THND_PER","Q","2002-Q3",2123.479,
"SVK","EMP","TOT","THND_PER","Q","2002-Q4",2137.45,
"SVK","EMP","TOT","THND_PER","Q","2003-Q1",2151.109,
"SVK","EMP","TOT","THND_PER","Q","2003-Q2",2168.92,
"SVK","EMP","TOT","THND_PER","Q","2003-Q3",2165.062,
"SVK","EMP","TOT","THND_PER","Q","2003-Q4",2161.61,
"SVK","EMP","TOT","THND_PER","Q","2004-Q1",2152.736,
"SVK","EMP","TOT","THND_PER","Q","2004-Q2",2157.759,
"SVK","EMP","TOT","THND_PER","Q","2004-Q3",2177.176,
"SVK","EMP","TOT","THND_PER","Q","2004-Q4",2183.429,
"SVK","EMP","TOT","THND_PER","Q","2005-Q1",2195.645,
"SVK","EMP","TOT","THND_PER","Q","2005-Q2",2202.692,
"SVK","EMP","TOT","THND_PER","Q","2005-Q3",2218.695,
"SVK","EMP","TOT","THND_PER","Q","2005-Q4",2243.969,
"SVK","EMP","TOT","THND_PER","Q","2006-Q1",2268.024,
"SVK","EMP","TOT","THND_PER","Q","2006-Q2",2298.97,
"SVK","EMP","TOT","THND_PER","Q","2006-Q3",2314.254,
"SVK","EMP","TOT","THND_PER","Q","2006-Q4",2327.952,
"SVK","EMP","TOT","THND_PER","Q","2007-Q1",2342.016,
"SVK","EMP","TOT","THND_PER","Q","2007-Q2",2349.466,
"SVK","EMP","TOT","THND_PER","Q","2007-Q3",2356.25,
"SVK","EMP","TOT","THND_PER","Q","2007-Q4",2382.868,
"SVK","EMP","TOT","THND_PER","Q","2008-Q1",2410.107,
"SVK","EMP","TOT","THND_PER","Q","2008-Q2",2423.945,
"SVK","EMP","TOT","THND_PER","Q","2008-Q3",2454.844,
"SVK","EMP","TOT","THND_PER","Q","2008-Q4",2446.004,
"SVK","EMP","TOT","THND_PER","Q","2009-Q1",2402.094,
"SVK","EMP","TOT","THND_PER","Q","2009-Q2",2376.19,
"SVK","EMP","TOT","THND_PER","Q","2009-Q3",2358.08,
"SVK","EMP","TOT","THND_PER","Q","2009-Q4",2328.835,
"SVK","EMP","TOT","THND_PER","Q","2010-Q1",2300.567,
"SVK","EMP","TOT","THND_PER","Q","2010-Q2",2311.079,
"SVK","EMP","TOT","THND_PER","Q","2010-Q3",2324.729,
"SVK","EMP","TOT","THND_PER","Q","2010-Q4",2333.526,
"SVK","EMP","TOT","THND_PER","Q","2011-Q1",2305.555,
"SVK","EMP","TOT","THND_PER","Q","2011-Q2",2316.904,
"SVK","EMP","TOT","THND_PER","Q","2011-Q3",2322.754,
"SVK","EMP","TOT","THND_PER","Q","2011-Q4",2316.086,
"SVK","EMP","TOT","THND_PER","Q","2012-Q1",2328.37,
"SVK","EMP","TOT","THND_PER","Q","2012-Q2",2332.856,
"SVK","EMP","TOT","THND_PER","Q","2012-Q3",2335.796,
"SVK","EMP","TOT","THND_PER","Q","2012-Q4",2318.778,
"SVK","EMP","TOT","THND_PER","Q","2013-Q1",2329.615,
"SVK","EMP","TOT","THND_PER","Q","2013-Q2",2324.592,
"SVK","EMP","TOT","THND_PER","Q","2013-Q3",2328.796,
"SVK","EMP","TOT","THND_PER","Q","2013-Q4",2333.997,
"SVK","EMP","TOT","THND_PER","Q","2014-Q1",2340.15,
"SVK","EMP","TOT","THND_PER","Q","2014-Q2",2352.249,
"SVK","EMP","TOT","THND_PER","Q","2014-Q3",2369.903,
"SVK","EMP","TOT","THND_PER","Q","2014-Q4",2389.998,
"SVK","EMP","TOT","THND_PER","Q","2015-Q1",2400.103,
"SVK","EMP","TOT","THND_PER","Q","2015-Q2",2414.334,
"SVK","EMP","TOT","THND_PER","Q","2015-Q3",2430.674,
"SVK","EMP","TOT","THND_PER","Q","2015-Q4",2450.789,
"SVK","EMP","TOT","THND_PER","Q","2016-Q1",2469.881,
"SVK","EMP","TOT","THND_PER","Q","2016-Q2",2487.44,
"SVK","EMP","TOT","THND_PER","Q","2016-Q3",2500.029,
"SVK","EMP","TOT","THND_PER","Q","2016-Q4",2511.05,
"SVK","EMP","TOT","THND_PER","Q","2017-Q1",2519.339,
"SVK","EMP","TOT","THND_PER","Q","2017-Q2",2524.061,
"SVK","EMP","TOT","THND_PER","Q","2017-Q3",2539.268,
"SVK","EMP","TOT","THND_PER","Q","2017-Q4",2539.833,
"SVK","EMP","TOT","THND_PER","Q","2018-Q1",2548.956,
"SVK","EMP","TOT","THND_PER","Q","2018-Q2",2556.623,
"SVK","EMP","TOT","THND_PER","Q","2018-Q3",2574.871,
"SVK","EMP","TOT","THND_PER","Q","2018-Q4",2586.351,
"SVK","EMP","TOT","THND_PER","Q","2019-Q1",2593.21,
"SVK","EMP","TOT","THND_PER","Q","2019-Q2",2578.705,
"SVK","EMP","TOT","THND_PER","Q","2019-Q3",2582.681,
"SVK","EMP","TOT","THND_PER","Q","2019-Q4",2579.905,
"SVK","EMP","TOT","THND_PER","Q","2020-Q1",2560.302,
"SVK","EMP","TOT","THND_PER","Q","2020-Q2",2520.106,
"SVK","EMP","TOT","THND_PER","Q","2020-Q3",2523.236,
"SVK","EMP","TOT","THND_PER","Q","2020-Q4",2520.656,
"SVK","EMP","TOT","THND_PER","Q","2021-Q1",2515.778,
"SVK","EMP","TOT","THND_PER","Q","2021-Q2",2547.787,
"SVK","EMP","TOT","THND_PER","Q","2021-Q3",2581.395,
"SVK","EMP","TOT","THND_PER","Q","2021-Q4",2597.14,
"SVK","EMP","TOT","THND_PER","Q","2022-Q1",2582.545,
"SVK","EMP","TOT","THND_PER","Q","2022-Q2",2604.218,
"SVK","EMP","TOT","THND_PER","Q","2022-Q3",2608.19,
"SVK","EMP","WOMEN","THND_PER","Q","1994-Q1",940.6491,
"SVK","EMP","WOMEN","THND_PER","Q","1994-Q2",933.1204,
"SVK","EMP","WOMEN","THND_PER","Q","1994-Q3",934.0713,
"SVK","EMP","WOMEN","THND_PER","Q","1994-Q4",937.1592,
"SVK","EMP","WOMEN","THND_PER","Q","1995-Q1",942.1645,
"SVK","EMP","WOMEN","THND_PER","Q","1995-Q2",950.2332,
"SVK","EMP","WOMEN","THND_PER","Q","1995-Q3",956.6335,
"SVK","EMP","WOMEN","THND_PER","Q","1995-Q4",964.7689,
"SVK","EMP","WOMEN","THND_PER","Q","1996-Q1",975.7257,
"SVK","EMP","WOMEN","THND_PER","Q","1996-Q2",988.3864,
"SVK","EMP","WOMEN","THND_PER","Q","1996-Q3",998.4644,
"SVK","EMP","WOMEN","THND_PER","Q","1996-Q4",998.6234,
"SVK","EMP","WOMEN","THND_PER","Q","1997-Q1",995.293,
"SVK","EMP","WOMEN","THND_PER","Q","1997-Q2",991.461,
"SVK","EMP","WOMEN","THND_PER","Q","1997-Q3",985.6794,
"SVK","EMP","WOMEN","THND_PER","Q","1997-Q4",983.1666,
"SVK","EMP","WOMEN","THND_PER","Q","1998-Q1",987.9197,
"SVK","EMP","WOMEN","THND_PER","Q","1998-Q2",990.4585,
"SVK","EMP","WOMEN","THND_PER","Q","1998-Q3",987.1599,
"SVK","EMP","WOMEN","THND_PER","Q","1998-Q4",987.0619,
"SVK","EMP","WOMEN","THND_PER","Q","1999-Q1",975.6201,
"SVK","EMP","WOMEN","THND_PER","Q","1999-Q2",970.6274,
"SVK","EMP","WOMEN","THND_PER","Q","1999-Q3",966.482,
"SVK","EMP","WOMEN","THND_PER","Q","1999-Q4",960.5705,
"SVK","EMP","WOMEN","THND_PER","Q","2000-Q1",965.7138,
"SVK","EMP","WOMEN","THND_PER","Q","2000-Q2",959.6567,
"SVK","EMP","WOMEN","THND_PER","Q","2000-Q3",960.7276,
"SVK","EMP","WOMEN","THND_PER","Q","2000-Q4",971.3018,
"SVK","EMP","WOMEN","THND_PER","Q","2001-Q1",977.2347,
"SVK","EMP","WOMEN","THND_PER","Q","2001-Q2",979.8314,
"SVK","EMP","WOMEN","THND_PER","Q","2001-Q3",980.285,
"SVK","EMP","WOMEN","THND_PER","Q","2001-Q4",974.049,
"SVK","EMP","WOMEN","THND_PER","Q","2002-Q1",965.5795,
"SVK","EMP","WOMEN","THND_PER","Q","2002-Q2",967.9634,
"SVK","EMP","WOMEN","THND_PER","Q","2002-Q3",972.2097,
"SVK","EMP","WOMEN","THND_PER","Q","2002-Q4",974.8475,
"SVK","EMP","WOMEN","THND_PER","Q","2003-Q1",987.2706,
"SVK","EMP","WOMEN","THND_PER","Q","2003-Q2",991.2181,
"SVK","EMP","WOMEN","THND_PER","Q","2003-Q3",986.838,
"SVK","EMP","WOMEN","THND_PER","Q","2003-Q4",984.5732,
"SVK","EMP","WOMEN","THND_PER","Q","2004-Q1",972.746,
"SVK","EMP","WOMEN","THND_PER","Q","2004-Q2",973.3505,
"SVK","EMP","WOMEN","THND_PER","Q","2004-Q3",980.6854,
"SVK","EMP","WOMEN","THND_PER","Q","2004-Q4",979.7182,
"SVK","EMP","WOMEN","THND_PER","Q","2005-Q1",984.6896,
"SVK","EMP","WOMEN","THND_PER","Q","2005-Q2",980.6273,
"SVK","EMP","WOMEN","THND_PER","Q","2005-Q3",979.2968,
"SVK","EMP","WOMEN","THND_PER","Q","2005-Q4",987.8863,
"SVK","EMP","WOMEN","THND_PER","Q","2006-Q1",991.296,
"SVK","EMP","WOMEN","THND_PER","Q","2006-Q2",1007.242,
"SVK","EMP","WOMEN","THND_PER","Q","2006-Q3",1018.374,
"SVK","EMP","WOMEN","THND_PER","Q","2006-Q4",1024.388,
"SVK","EMP","WOMEN","THND_PER","Q","2007-Q1",1034.638,
"SVK","EMP","WOMEN","THND_PER","Q","2007-Q2",1033.433,
"SVK","EMP","WOMEN","THND_PER","Q","2007-Q3",1030.128,
"SVK","EMP","WOMEN","THND_PER","Q","2007-Q4",1044.4,
"SVK","EMP","WOMEN","THND_PER","Q","2008-Q1",1057.001,
"SVK","EMP","WOMEN","THND_PER","Q","2008-Q2",1066.113,
"SVK","EMP","WOMEN","THND_PER","Q","2008-Q3",1081.969,
"SVK","EMP","WOMEN","THND_PER","Q","2008-Q4",1074.917,
"SVK","EMP","WOMEN","THND_PER","Q","2009-Q1",1047.2,
"SVK","EMP","WOMEN","THND_PER","Q","2009-Q2",1041.5,
"SVK","EMP","WOMEN","THND_PER","Q","2009-Q3",1040.4,
"SVK","EMP","WOMEN","THND_PER","Q","2009-Q4",1030.6,
"SVK","EMP","WOMEN","THND_PER","Q","2010-Q1",1018.3,
"SVK","EMP","WOMEN","THND_PER","Q","2010-Q2",1027.3,
"SVK","EMP","WOMEN","THND_PER","Q","2010-Q3",1042,
"SVK","EMP","WOMEN","THND_PER","Q","2010-Q4",1044.2,
"SVK","EMP","WOMEN","THND_PER","Q","2011-Q1",1018.4,
"SVK","EMP","WOMEN","THND_PER","Q","2011-Q2",1024.8,
"SVK","EMP","WOMEN","THND_PER","Q","2011-Q3",1029,
"SVK","EMP","WOMEN","THND_PER","Q","2011-Q4",1020.3,
"SVK","EMP","WOMEN","THND_PER","Q","2012-Q1",1025.5,
"SVK","EMP","WOMEN","THND_PER","Q","2012-Q2",1030.9,
"SVK","EMP","WOMEN","THND_PER","Q","2012-Q3",1029,
"SVK","EMP","WOMEN","THND_PER","Q","2012-Q4",1016.5,
"SVK","EMP","WOMEN","THND_PER","Q","2013-Q1",1028.1,
"SVK","EMP","WOMEN","THND_PER","Q","2013-Q2",1027.9,
"SVK","EMP","WOMEN","THND_PER","Q","2013-Q3",1036.6,
"SVK","EMP","WOMEN","THND_PER","Q","2013-Q4",1043.2,
"SVK","EMP","WOMEN","THND_PER","Q","2014-Q1",1041.5,
"SVK","EMP","WOMEN","THND_PER","Q","2014-Q2",1042.7,
"SVK","EMP","WOMEN","THND_PER","Q","2014-Q3",1047.3,
"SVK","EMP","WOMEN","THND_PER","Q","2014-Q4",1055.3,
"SVK","EMP","WOMEN","THND_PER","Q","2015-Q1",1062.2,
"SVK","EMP","WOMEN","THND_PER","Q","2015-Q2",1068.2,
"SVK","EMP","WOMEN","THND_PER","Q","2015-Q3",1078.1,
"SVK","EMP","WOMEN","THND_PER","Q","2015-Q4",1090.3,
"SVK","EMP","WOMEN","THND_PER","Q","2016-Q1",1100.7,
"SVK","EMP","WOMEN","THND_PER","Q","2016-Q2",1108.9,
"SVK","EMP","WOMEN","THND_PER","Q","2016-Q3",1118.8,
"SVK","EMP","WOMEN","THND_PER","Q","2016-Q4",1127.1,
"SVK","EMP","WOMEN","THND_PER","Q","2017-Q1",1137.2,
"SVK","EMP","WOMEN","THND_PER","Q","2017-Q2",1141.9,
"SVK","EMP","WOMEN","THND_PER","Q","2017-Q3",1154,
"SVK","EMP","WOMEN","THND_PER","Q","2017-Q4",1148.7,
"SVK","EMP","WOMEN","THND_PER","Q","2018-Q1",1149.2,
"SVK","EMP","WOMEN","THND_PER","Q","2018-Q2",1144,
"SVK","EMP","WOMEN","THND_PER","Q","2018-Q3",1154.4,
"SVK","EMP","WOMEN","THND_PER","Q","2018-Q4",1165.2,
"SVK","EMP","WOMEN","THND_PER","Q","2019-Q1",1168.8,
"SVK","EMP","WOMEN","THND_PER","Q","2019-Q2",1158,
"SVK","EMP","WOMEN","THND_PER","Q","2019-Q3",1168.3,
"SVK","EMP","WOMEN","THND_PER","Q","2019-Q4",1170.3,
"SVK","EMP","WOMEN","THND_PER","Q","2020-Q1",1155.3,
"SVK","EMP","WOMEN","THND_PER","Q","2020-Q2",1132.8,
"SVK","EMP","WOMEN","THND_PER","Q","2020-Q3",1143.7,
"SVK","EMP","WOMEN","THND_PER","Q","2020-Q4",1145.9,
"SVK","EMP","WOMEN","THND_PER","Q","2021-Q1",1161.6,
"SVK","EMP","WOMEN","THND_PER","Q","2021-Q2",1193.8,
"SVK","EMP","WOMEN","THND_PER","Q","2021-Q3",1217.8,
"SVK","EMP","WOMEN","THND_PER","Q","2021-Q4",1229.6,
"SVK","EMP","WOMEN","THND_PER","Q","2022-Q1",1208.2,
"SVK","EMP","WOMEN","THND_PER","Q","2022-Q2",1219,
"SVK","EMP","WOMEN","THND_PER","Q","2022-Q3",1223.8,
"SVK","EMP","MEN","PC_WKGPOP","Q","1999-Q1",65.9146,
"SVK","EMP","MEN","PC_WKGPOP","Q","1999-Q2",64.53089,
"SVK","EMP","MEN","PC_WKGPOP","Q","1999-Q3",63.75418,
"SVK","EMP","MEN","PC_WKGPOP","Q","1999-Q4",63.0785,
"SVK","EMP","MEN","PC_WKGPOP","Q","2000-Q1",62.47346,
"SVK","EMP","MEN","PC_WKGPOP","Q","2000-Q2",62.13198,
"SVK","EMP","MEN","PC_WKGPOP","Q","2000-Q3",62.1935,
"SVK","EMP","MEN","PC_WKGPOP","Q","2000-Q4",62.02034,
"SVK","EMP","MEN","PC_WKGPOP","Q","2001-Q1",61.79632,
"SVK","EMP","MEN","PC_WKGPOP","Q","2001-Q2",62.19953,
"SVK","EMP","MEN","PC_WKGPOP","Q","2001-Q3",62.05037,
"SVK","EMP","MEN","PC_WKGPOP","Q","2001-Q4",62.07581,
"SVK","EMP","MEN","PC_WKGPOP","Q","2002-Q1",62.39054,
"SVK","EMP","MEN","PC_WKGPOP","Q","2002-Q2",62.02014,
"SVK","EMP","MEN","PC_WKGPOP","Q","2002-Q3",62.23841,
"SVK","EMP","MEN","PC_WKGPOP","Q","2002-Q4",62.87854,
"SVK","EMP","MEN","PC_WKGPOP","Q","2003-Q1",63.00187,
"SVK","EMP","MEN","PC_WKGPOP","Q","2003-Q2",63.60476,
"SVK","EMP","MEN","PC_WKGPOP","Q","2003-Q3",63.58624,
"SVK","EMP","MEN","PC_WKGPOP","Q","2003-Q4",63.1317,
"SVK","EMP","MEN","PC_WKGPOP","Q","2004-Q1",62.79847,
"SVK","EMP","MEN","PC_WKGPOP","Q","2004-Q2",63.08212,
"SVK","EMP","MEN","PC_WKGPOP","Q","2004-Q3",63.36095,
"SVK","EMP","MEN","PC_WKGPOP","Q","2004-Q4",63.50264,
"SVK","EMP","MEN","PC_WKGPOP","Q","2005-Q1",63.89003,
"SVK","EMP","MEN","PC_WKGPOP","Q","2005-Q2",64.20236,
"SVK","EMP","MEN","PC_WKGPOP","Q","2005-Q3",64.7986,
"SVK","EMP","MEN","PC_WKGPOP","Q","2005-Q4",65.6146,
"SVK","EMP","MEN","PC_WKGPOP","Q","2006-Q1",66.46103,
"SVK","EMP","MEN","PC_WKGPOP","Q","2006-Q2",66.98793,
"SVK","EMP","MEN","PC_WKGPOP","Q","2006-Q3",67.18528,
"SVK","EMP","MEN","PC_WKGPOP","Q","2006-Q4",67.37914,
"SVK","EMP","MEN","PC_WKGPOP","Q","2007-Q1",67.73677,
"SVK","EMP","MEN","PC_WKGPOP","Q","2007-Q2",68.07336,
"SVK","EMP","MEN","PC_WKGPOP","Q","2007-Q3",68.66304,
"SVK","EMP","MEN","PC_WKGPOP","Q","2007-Q4",69.14479,
"SVK","EMP","MEN","PC_WKGPOP","Q","2008-Q1",69.34436,
"SVK","EMP","MEN","PC_WKGPOP","Q","2008-Q2",69.39689,
"SVK","EMP","MEN","PC_WKGPOP","Q","2008-Q3",70.60242,
"SVK","EMP","MEN","PC_WKGPOP","Q","2008-Q4",70.5145,"B"
"SVK","EMP","MEN","PC_WKGPOP","Q","2009-Q1",68.61884,
"SVK","EMP","MEN","PC_WKGPOP","Q","2009-Q2",67.49385,
"SVK","EMP","MEN","PC_WKGPOP","Q","2009-Q3",66.86601,
"SVK","EMP","MEN","PC_WKGPOP","Q","2009-Q4",65.82935,
"SVK","EMP","MEN","PC_WKGPOP","Q","2010-Q1",64.58116,
"SVK","EMP","MEN","PC_WKGPOP","Q","2010-Q2",64.71916,
"SVK","EMP","MEN","PC_WKGPOP","Q","2010-Q3",64.83661,
"SVK","EMP","MEN","PC_WKGPOP","Q","2010-Q4",65.29573,
"SVK","EMP","MEN","PC_WKGPOP","Q","2011-Q1",65.32069,
"SVK","EMP","MEN","PC_WKGPOP","Q","2011-Q2",65.74935,
"SVK","EMP","MEN","PC_WKGPOP","Q","2011-Q3",65.89156,
"SVK","EMP","MEN","PC_WKGPOP","Q","2011-Q4",65.99222,
"SVK","EMP","MEN","PC_WKGPOP","Q","2012-Q1",66.26003,
"SVK","EMP","MEN","PC_WKGPOP","Q","2012-Q2",66.18044,
"SVK","EMP","MEN","PC_WKGPOP","Q","2012-Q3",66.49536,
"SVK","EMP","MEN","PC_WKGPOP","Q","2012-Q4",66.27383,
"SVK","EMP","MEN","PC_WKGPOP","Q","2013-Q1",66.44121,
"SVK","EMP","MEN","PC_WKGPOP","Q","2013-Q2",66.08094,
"SVK","EMP","MEN","PC_WKGPOP","Q","2013-Q3",65.88837,
"SVK","EMP","MEN","PC_WKGPOP","Q","2013-Q4",65.69091,
"SVK","EMP","MEN","PC_WKGPOP","Q","2014-Q1",66.35039,
"SVK","EMP","MEN","PC_WKGPOP","Q","2014-Q2",66.8177,
"SVK","EMP","MEN","PC_WKGPOP","Q","2014-Q3",67.68518,
"SVK","EMP","MEN","PC_WKGPOP","Q","2014-Q4",68.23785,
"SVK","EMP","MEN","PC_WKGPOP","Q","2015-Q1",68.4128,
"SVK","EMP","MEN","PC_WKGPOP","Q","2015-Q2",68.75009,
"SVK","EMP","MEN","PC_WKGPOP","Q","2015-Q3",69.35258,
"SVK","EMP","MEN","PC_WKGPOP","Q","2015-Q4",69.79576,
"SVK","EMP","MEN","PC_WKGPOP","Q","2016-Q1",70.38126,
"SVK","EMP","MEN","PC_WKGPOP","Q","2016-Q2",70.96014,
"SVK","EMP","MEN","PC_WKGPOP","Q","2016-Q3",71.23949,
"SVK","EMP","MEN","PC_WKGPOP","Q","2016-Q4",71.28603,
"SVK","EMP","MEN","PC_WKGPOP","Q","2017-Q1",71.37958,
"SVK","EMP","MEN","PC_WKGPOP","Q","2017-Q2",71.46844,
"SVK","EMP","MEN","PC_WKGPOP","Q","2017-Q3",71.71635,
"SVK","EMP","MEN","PC_WKGPOP","Q","2017-Q4",71.81107,
"SVK","EMP","MEN","PC_WKGPOP","Q","2018-Q1",72.75971,
"SVK","EMP","MEN","PC_WKGPOP","Q","2018-Q2",73.21697,
"SVK","EMP","MEN","PC_WKGPOP","Q","2018-Q3",74.00031,
"SVK","EMP","MEN","PC_WKGPOP","Q","2018-Q4",73.8105,
"SVK","EMP","MEN","PC_WKGPOP","Q","2019-Q1",74.25027,
"SVK","EMP","MEN","PC_WKGPOP","Q","2019-Q2",73.9163,
"SVK","EMP","MEN","PC_WKGPOP","Q","2019-Q3",73.99814,
"SVK","EMP","MEN","PC_WKGPOP","Q","2019-Q4",73.78114,
"SVK","EMP","MEN","PC_WKGPOP","Q","2020-Q1",73.36673,
"SVK","EMP","MEN","PC_WKGPOP","Q","2020-Q2",72.47173,
"SVK","EMP","MEN","PC_WKGPOP","Q","2020-Q3",72.7887,
"SVK","EMP","MEN","PC_WKGPOP","Q","2020-Q4",72.81728,
"SVK","EMP","MEN","PC_WKGPOP","Q","2021-Q1",72.34686,
"SVK","EMP","MEN","PC_WKGPOP","Q","2021-Q2",72.57149,
"SVK","EMP","MEN","PC_WKGPOP","Q","2021-Q3",73.87846,
"SVK","EMP","MEN","PC_WKGPOP","Q","2021-Q4",74.30163,
"SVK","EMP","MEN","PC_WKGPOP","Q","2022-Q1",74.31697,
"SVK","EMP","MEN","PC_WKGPOP","Q","2022-Q2",75.3167,
"SVK","EMP","MEN","PC_WKGPOP","Q","2022-Q3",75.39005,
"SVK","EMP","TOT","PC_WKGPOP","Q","1999-Q1",59.08059,
"SVK","EMP","TOT","PC_WKGPOP","Q","1999-Q2",58.30381,
"SVK","EMP","TOT","PC_WKGPOP","Q","1999-Q3",57.81701,
"SVK","EMP","TOT","PC_WKGPOP","Q","1999-Q4",57.27406,
"SVK","EMP","TOT","PC_WKGPOP","Q","2000-Q1",56.97126,
"SVK","EMP","TOT","PC_WKGPOP","Q","2000-Q2",56.60039,
"SVK","EMP","TOT","PC_WKGPOP","Q","2000-Q3",56.67196,
"SVK","EMP","TOT","PC_WKGPOP","Q","2000-Q4",56.7969,
"SVK","EMP","TOT","PC_WKGPOP","Q","2001-Q1",56.72049,
"SVK","EMP","TOT","PC_WKGPOP","Q","2001-Q2",56.96682,
"SVK","EMP","TOT","PC_WKGPOP","Q","2001-Q3",56.85981,
"SVK","EMP","TOT","PC_WKGPOP","Q","2001-Q4",56.7561,
"SVK","EMP","TOT","PC_WKGPOP","Q","2002-Q1",56.72777,
"SVK","EMP","TOT","PC_WKGPOP","Q","2002-Q2",56.58161,
"SVK","EMP","TOT","PC_WKGPOP","Q","2002-Q3",56.77299,
"SVK","EMP","TOT","PC_WKGPOP","Q","2002-Q4",57.1622,
"SVK","EMP","TOT","PC_WKGPOP","Q","2003-Q1",57.55635,
"SVK","EMP","TOT","PC_WKGPOP","Q","2003-Q2",57.94778,
"SVK","EMP","TOT","PC_WKGPOP","Q","2003-Q3",57.83381,
"SVK","EMP","TOT","PC_WKGPOP","Q","2003-Q4",57.5051,
"SVK","EMP","TOT","PC_WKGPOP","Q","2004-Q1",56.85486,
"SVK","EMP","TOT","PC_WKGPOP","Q","2004-Q2",56.88708,
